state,district,nightlight,population,electricity,msme,atm,nightlight_norm,population_norm,electricity_norm,msme_norm,atm_norm,shadow_score,shadow_rank,cluster
uttar pradesh,gorakhpur,3.597722812867984,4440895.0,148.42551928783382,970207.0,30000.0,0.05030176936335919,0.39925090294973864,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.1804544625927864,128.0,0
uttar pradesh,maharajganj,1.1821067506975491,1703152.5,148.42551928783382,970207.0,30000.0,0.01502294211292118,0.15077931033481293,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10422503353887975,394.0,0
rajasthan,kota,1.985043639312169,1951014.0,224.4086862692204,623437.0,17000.0,0.026749421428093393,0.17327468440776697,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.17658167396926,138.0,2
rajasthan,baran,1.0349756876396976,1222755.0,224.4086862692204,623437.0,17000.0,0.012874168788352592,0.10717947144812845,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.15450776967345406,208.0,2
meghalaya,east khasi hills,0.6783785123892463,825922.0,5.307663146493366,2415.0,18000.0,0.007666250882577701,0.07116376598563195,0.008892208415679214,0.0011640925713910224,0.2916666666666667,-0.0063561692483831075,535.0,1
meghalaya,west garo hills,0.5827703650567116,643291.0,5.307663146493366,2415.0,18000.0,0.006269943180248417,0.05458857111947616,0.008892208415679214,0.0011640925713910224,0.2916666666666667,-0.011058491045853769,537.0,1
meghalaya,ri-bhoi,0.6140719265327338,1703152.5,5.307663146493366,2415.0,18000.0,0.006727086348517198,0.15077931033481293,0.008892208415679214,0.0011640925713910224,0.2916666666666667,0.013172051025287939,507.0,1
meghalaya,south garo hills,0.435212079259958,142334.0,5.307663146493366,2415.0,18000.0,0.004114930487826957,0.009122796445051755,0.008892208415679214,0.0011640925713910224,0.2916666666666667,-0.023286939791428454,555.0,1
punjab,patiala,3.2931754515581093,1895686.0,161.66277313191262,233268.0,14000.0,0.04585401215662236,0.16825323470013429,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.13767021560102152,271.0,2
punjab,rupnagar,4.1591940734284725,684627.0,161.66277313191262,233268.0,14000.0,0.05850176766507671,0.05834013714598543,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.11525104341586602,350.0,2
punjab,fatehgarh sahib,2.441981841930625,600163.0,161.66277313191262,233268.0,14000.0,0.03342276830914455,0.050674367045756105,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.10330300114843581,398.0,2
west bengal,dakshin dinajpur,1.085722086295388,1676276.0,146.0872403560831,269647.0,20000.0,0.01361529377911267,0.14834005727908725,0.32541724397354693,0.1362412901562654,0.37499999999999994,0.09055077414956605,424.0,2
west bengal,uttar dinajpur,1.3628738105360771,3007134.0,146.0872403560831,269647.0,20000.0,0.017662951829897085,0.26912585316906407,0.32541724397354693,0.1362412901562654,0.37499999999999994,0.12236628634237404,324.0,2
haryana,ambala,3.485968837969332,1128350.0,148.42551928783382,216103.0,13000.0,0.04866966017318559,0.09861147767193801,0.33067456777495835,0.10917651697234838,0.08333333333333331,0.11829879125476933,338.0,2
haryana,panchkula,4.767460548710918,561293.0,148.42551928783382,216103.0,13000.0,0.06738518595318055,0.04714660984983934,0.33067456777495835,0.10917651697234838,0.08333333333333331,0.11291878461124263,359.0,2
uttar pradesh,deoria,2.081542238394802,3100946.0,148.42551928783382,970207.0,30000.0,0.028158733719172737,0.2776400275468192,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.14119452948438194,258.0,0
uttar pradesh,kushinagar,1.7097582923043049,3564544.0,148.42551928783382,970207.0,30000.0,0.022729020854609334,0.3197151801198221,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.1495414324818073,233.0,0
punjab,bathinda,2.999644267942907,1388525.0,161.66277313191262,233268.0,14000.0,0.041567140545877665,0.12222439839351364,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.12444825788006846,310.0,2
punjab,hoshiarpur,1.2818051072518644,1586625.0,161.66277313191262,233268.0,14000.0,0.01647898521228359,0.14020352626876734,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.11890777771544424,337.0,2
punjab,mansa,1.2370929828994932,769751.0,161.66277313191262,233268.0,14000.0,0.015825987686836556,0.06606580741985266,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.10011214899303675,413.0,2
punjab,muktsar,1.4960362926083022,901896.0,161.66277313191262,233268.0,14000.0,0.019607721230479967,0.07805900203406468,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.10462314106404713,392.0,2
punjab,nawan shehar,2.020919909555059,1703152.5,161.66277313191262,233268.0,14000.0,0.027273375859474237,0.15077931033481293,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.12586947999083192,303.0,2
tripura,north tripura,0.7189138816068129,693947.0,3.729567430025445,6651.0,18000.0,0.008258249052549448,0.05918600020402361,0.005344060220681641,0.003305254591544028,0.2916666666666667,-0.009502266761773057,536.0,1
tripura,south tripura,0.7911625926754622,876001.0,3.729567430025445,6651.0,18000.0,0.00931340423088004,0.07570882779716567,0.005344060220681641,0.003305254591544028,0.2916666666666667,-0.004949497792155304,534.0,1
tripura,dhalai,0.509365207750798,378230.0,3.729567430025445,6651.0,18000.0,0.005197898700812494,0.030532207597302387,0.005344060220681641,0.003305254591544028,0.2916666666666667,-0.017889855054148144,543.0,1
uttar pradesh,hamirpur,0.8098585185175083,454768.0,148.42551928783382,970207.0,30000.0,0.009586448589376281,0.03747863106684387,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.07372526631246955,437.0,0
uttar pradesh,mahoba,0.9591004093941696,875958.0,148.42551928783382,970207.0,30000.0,0.011766049466030402,0.07570492521009532,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.08415368019894402,429.0,0
punjab,faridkot,1.82408349676624,617508.0,161.66277313191262,233268.0,14000.0,0.02439868152699273,0.05224856176052781,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.10008691511426801,414.0,2
punjab,moga,1.8704995860319624,995746.0,161.66277313191262,233268.0,14000.0,0.025076564581543635,0.08657662520969599,0.36043685522271574,0.11785287345863883,0.12499999999999994,0.10894008419838042,375.0,2
rajasthan,jaipur,3.01993322672849,6626178.0,224.4086862692204,623437.0,17000.0,0.04186345032924809,0.59758246529511,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.2887042307515577,35.0,2
rajasthan,udaipur,1.0099741911269944,3068420.0,224.4086862692204,623437.0,17000.0,0.012509034820961438,0.27468803808053704,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.19623885774459976,104.0,2
rajasthan,dausa,1.6949052964524962,1634409.0,224.4086862692204,623437.0,17000.0,0.02251210050745093,0.1445402988401511,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.16770314920909907,166.0,2
rajasthan,rajsamand,1.3935343407684635,1156597.0,224.4086862692204,623437.0,17000.0,0.018110733067327387,0.10117511434580116,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.15510130610946216,205.0,2
uttar pradesh,bahraich,0.7698647592160348,3487731.0,148.42551928783382,970207.0,30000.0,0.009002360353009548,0.3127437982445982,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.14230792281236143,254.0,0
uttar pradesh,faizabad,2.068547513597224,2470996.0,148.42551928783382,970207.0,30000.0,0.027968952462755346,0.2204671269662232,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.12682539183666597,300.0,0
uttar pradesh,ambedkar nagar,1.6099706506804707,2397888.0,148.42551928783382,970207.0,30000.0,0.021271673792836288,0.21383200288392107,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.1224876993481228,320.0,0
uttar pradesh,sant ravi das nagar,3.48346037644566,1703152.5,148.42551928783382,970207.0,30000.0,0.04863302538583512,0.15077931033481293,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.11766906684804533,341.0,0
uttar pradesh,shravasti,1.1733561902975351,1703152.5,148.42551928783382,970207.0,30000.0,0.01489514468950976,0.15077931033481293,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10417391456951518,395.0,0
uttarakhand,naini tal,1.02489049846257,1703152.5,37.86886970596169,47860.0,18000.0,0.012726879799700897,0.15077931033481293,0.08210195423483861,0.02413508124132807,0.2916666666666667,0.03365956587008384,479.0,1
uttarakhand,udham singh nagar,3.024143669281965,1648902.0,37.86886970596169,47860.0,18000.0,0.041924941672105975,0.14585565219853602,0.08210195423483861,0.02413508124132807,0.2916666666666667,0.044107876084976655,467.0,1
manipur,east imphal,1.717842493326525,1703152.5,2.365578635014837,37200.0,18000.0,0.022847086442840465,0.15077931033481293,0.002277304300549096,0.01874679343801574,0.2916666666666667,0.02093447536998493,499.0,1
manipur,west imphal,2.8805596960104114,1703152.5,2.365578635014837,37200.0,18000.0,0.03982797176521303,0.15077931033481293,0.002277304300549096,0.01874679343801574,0.2916666666666667,0.027726829498933955,487.0,1
rajasthan,sawai madhopur,0.8634756581930826,1335551.0,224.4086862692204,623437.0,17000.0,0.010369499272760806,0.11741659263852279,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.1560651821648159,202.0,2
rajasthan,karauli,0.958794636028515,1458248.0,224.4086862692204,623437.0,17000.0,0.01176158380366226,0.1285523071913244,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.1594059446153769,187.0,2
uttar pradesh,aligarh,2.0757847409663825,3673889.0,148.42551928783382,970207.0,30000.0,0.028074648437429104,0.32963909600836133,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.15416066248707005,210.0,0
uttar pradesh,allahabad,2.550033930647068,5954391.0,148.42551928783382,970207.0,30000.0,0.03500081336008338,0.5366125290107432,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.20867448670672722,86.0,0
uttar pradesh,banda,0.8397212536278941,1799410.0,148.42551928783382,970207.0,30000.0,0.010022578440342043,0.15951543300746426,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10440891873801093,393.0,0
uttar pradesh,gonda,1.2694600869394017,3433919.0,148.42551928783382,970207.0,30000.0,0.016298692554925116,0.3078599374206549,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.14400549048714184,246.0,0
uttar pradesh,mathura,2.789900857332465,2547184.0,148.42551928783382,970207.0,30000.0,0.03850394616423615,0.2273817851921688,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.13276805387374474,290.0,0
uttar pradesh,moradabad,2.29031582990781,4772006.0,148.42551928783382,970207.0,30000.0,0.031207764392873094,0.4293018217276444,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.18032959029906842,129.0,0
uttar pradesh,varanasi,5.923151307690435,3676841.0,148.42551928783382,970207.0,30000.0,0.08426345368763699,0.32990701314863263,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.17670316387222101,137.0,0
uttar pradesh,balrampur,0.8833162810642142,2148665.0,148.42551928783382,970207.0,30000.0,0.010659261341234069,0.19121306201337915,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.11258799914984645,362.0,0
uttar pradesh,chandauli,2.00267485945833,1952756.0,148.42551928783382,970207.0,30000.0,0.027006916308795578,0.17343278456303549,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.11468199177428516,354.0,0
uttar pradesh,chitrakoot,0.7552571922975895,991730.0,148.42551928783382,970207.0,30000.0,0.008789024368895412,0.08621214172889327,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.08558967428978952,428.0,0
uttar pradesh,hathras,1.8967699910907232,1703152.5,148.42551928783382,970207.0,30000.0,0.025460230304081653,0.15077931033481293,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10839994881534394,379.0,0
uttar pradesh,jyotiba phule nagar,1.7288150699353066,1840221.0,148.42551928783382,970207.0,30000.0,0.023007335267451107,0.16321935116857977,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.11052880100913341,366.0,0
uttar pradesh,kaushambi,3.2505482501807097,1599596.0,148.42551928783382,970207.0,30000.0,0.04523146385637148,0.1413807461964297,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.11395880120166406,356.0,0
gujarat,bharuch,3.668447594271664,1551019.0,326.674103048287,866053.0,18000.0,0.051334668334573834,0.13697200265884163,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.23755479109462196,64.0,2
gujarat,junagadh,1.1028514204974391,2743082.0,326.674103048287,866053.0,18000.0,0.01386545887434151,0.24516106430628518,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.24961437272238995,55.0,2
gujarat,kheda,1.919596220425876,2299885.0,326.674103048287,866053.0,18000.0,0.025793595615773688,0.20493746240356525,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.2443297269432828,56.0,2
gujarat,anand,2.490254255761068,2092745.0,326.674103048287,866053.0,18000.0,0.03412776202696066,0.18613788366515002,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.24296349882315382,58.0,2
gujarat,dahod,0.8645942365905217,1703152.5,326.674103048287,866053.0,18000.0,0.01038583553358773,0.15077931033481293,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.22462708489322036,69.0,2
gujarat,narmada,0.7373131565720391,590297.0,326.674103048287,866053.0,18000.0,0.008526960977924006,0.04977895020770839,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.19863344503917874,102.0,2
gujarat,panch mahals,1.4456414307880916,2390776.0,326.674103048287,866053.0,18000.0,0.0188717302539721,0.2131865331340533,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.24362324848118422,57.0,2
gujarat,porbandar,1.1163758288168524,585449.0,326.674103048287,866053.0,18000.0,0.014062975885524267,0.04933895620498638,0.7314439153694599,0.43770537792571146,0.2916666666666667,0.2007378525015383,98.0,2
haryana,hisar,1.799269985328273,1743931.0,148.42551928783382,216103.0,13000.0,0.02403629298470498,0.15448027886616594,0.33067456777495835,0.10917651697234838,0.08333333333333331,0.12241264467793408,323.0,2
haryana,rohtak,2.643242387174715,1061204.0,148.42551928783382,216103.0,13000.0,0.036362074815334794,0.09251745182483156,0.33067456777495835,0.10917651697234838,0.08333333333333331,0.1118522506498524,365.0,2
haryana,fatehabad,1.575758506835251,942011.0,148.42551928783382,216103.0,13000.0,0.020772023069575995,0.08169975273934385,0.33067456777495835,0.10917651697234838,0.08333333333333331,0.10291180518017695,400.0,2
haryana,jhajjar,2.625517659262885,958405.0,148.42551928783382,216103.0,13000.0,0.036103214301921656,0.08318763674937368,0.33067456777495835,0.10917651697234838,0.08333333333333331,0.10941625267562267,374.0,2
maharashtra,nandurbar,0.8497790919688574,1648295.0,446.1187213380092,1978477.0,35000.0,0.010169467984131904,0.14580056219035692,1.0,1.0000000000000002,1.0,0.2905179277412421,32.0,0
nagaland,kohima,0.4079290033418571,267988.0,2.1433234421364986,2019.0,18000.0,0.0037164752294567816,0.020526881927318944,0.0017775916701865107,0.0009639272833880503,0.2916666666666667,-0.022048248666508712,550.0,1
nagaland,dimapur,1.727434839684327,378811.0,2.1433234421364986,2019.0,18000.0,0.02298717771619423,0.0305849379016715,0.0017775916701865107,0.0009639272833880503,0.2916666666666667,-0.011825453678225593,539.0,1
rajasthan,ganganagar,0.8316894778835376,1969168.0,224.4086862692204,623437.0,17000.0,0.009905278496266982,0.17492230221416452,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.17025592124812883,161.0,2
rajasthan,hanumangarh,0.6678583195751006,1774692.0,224.4086862692204,623437.0,17000.0,0.0075126088900674855,0.15727208074688617,0.5015130878734866,0.3150707781425572,0.24999999999999994,0.16488629803882943,173.0,2
chhattisgarh,bilaspur,1.6744623532977032,381956.0,85.69123280280552,78078.0,18000.0,0.02221354186175271,0.030870371304839966,0.18962447617816094,0.03940931021323164,0.2916666666666667,0.03127263467186135,482.0,1
chhattisgarh,jashpur,0.6034116127073167,851669.0,85.69123280280552,78078.0,18000.0,0.006571397960874819,0.07350050806238186,0.18962447617816094,0.03940931021323164,0.2916666666666667,0.035673311300895655,477.0,1
chhattisgarh,kawardha,0.8592583574187111,1703152.5,85.69123280280552,78078.0,18000.0,0.010307907769122389,0.15077931033481293,0.18962447617816094,0.03940931021323164,0.2916666666666667,0.056487615792302465,449.0,1
chhattisgarh,korba,1.4236683007569726,1206640.0,85.69123280280552,78078.0,18000.0,0.01855082401781189,0.10571690887513646,0.18962447617816094,0.03940931021323164,0.2916666666666667,0.04851918192685914,461.0,1
chhattisgarh,koriya,0.6240603244087637,658917.0,85.69123280280552,78078.0,18000.0,0.006872961750115781,0.0560067531092728,0.18962447617816094,0.03940931021323164,0.2916666666666667,0.031420498078314776,481.0,1
chhattisgarh,surguja,0.683714394936988,2359886.0,85.69123280280552,78078.0,18000.0,0.007744178696346778,0.210383023492122,0.18962447617816094,0.03940931021323164,0.2916666666666667,0.07036305245251948,439.0,1
madhya pradesh,hoshangabad,1.196209390583601,1241350.0,148.42551928783382,966463.0,16000.0,0.015228903898035384,0.10886711346145678,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.15187883159584278,219.0,2
madhya pradesh,jabalpur,2.4620757555427804,2463289.0,148.42551928783382,966463.0,16000.0,0.03371622955830991,0.21976765630224246,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.186998897570149,120.0,2
madhya pradesh,mandla,0.5469599663716082,1054905.0,148.42551928783382,966463.0,16000.0,0.00574695076900987,0.09194576819794503,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.14385571402835465,248.0,2
madhya pradesh,mandsaur,0.9137496935282398,1340411.0,148.42551928783382,966463.0,16000.0,0.011103725640744895,0.11785767573531093,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.15247640086139014,217.0,2
madhya pradesh,morena,1.1557903652360613,1965970.0,148.42551928783382,966463.0,16000.0,0.0146386048703059,0.17463205864553727,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.16808394828077114,163.0,2
madhya pradesh,rajgarh,0.9573903016774372,1545814.0,148.42551928783382,966463.0,16000.0,0.011741074224449985,0.13649960810765185,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.1573918233879574,195.0,2
madhya pradesh,west nimar,0.7688844203203394,1703152.5,148.42551928783382,966463.0,16000.0,0.00898804300883812,0.15077931033481293,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.15986053645850293,183.0,2
madhya pradesh,barwani,0.6888168505719331,1385881.0,148.42551928783382,966463.0,16000.0,0.007818697430394485,0.12198443466760668,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.15219407931032392,218.0,2
madhya pradesh,dindori,0.4980046913010625,704524.0,148.42551928783382,966463.0,16000.0,0.005031984214821757,0.060145945865490345,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.13561977182356574,278.0,2
madhya pradesh,harda,0.8968234776772815,570465.0,148.42551928783382,966463.0,16000.0,0.0108565269843189,0.04797904074772842,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.13490786265192412,281.0,2
madhya pradesh,katni,1.1512720741039628,1292042.0,148.42551928783382,966463.0,16000.0,0.01457261755766431,0.11346780982820268,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.15276649115138083,213.0,2
madhya pradesh,neemuch,0.9070486657232651,826067.0,148.42551928783382,966463.0,16000.0,0.01100586058427575,0.07117692587226451,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.14076706737304087,260.0,2
madhya pradesh,sheopur,0.5772474754637698,687861.0,148.42551928783382,966463.0,16000.0,0.006189284224993095,0.05863364799681113,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.13570461736046446,277.0,2
madhya pradesh,umaria,0.5697151091310146,644758.0,148.42551928783382,966463.0,16000.0,0.006079277897910835,0.05472171286906221,0.33067456777495835,0.48845940966404083,0.20833333333333331,0.13468263104769432,285.0,2
uttar pradesh,basti,1.4087581117570034,2464464.0,148.42551928783382,970207.0,30000.0,0.018333068394209742,0.2198742967628857,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.12282283065841336,317.0,0
uttar pradesh,bulandshahr,2.478883268897353,3499171.0,148.42551928783382,970207.0,30000.0,0.03396169462597163,0.3137820679209884,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.1525512239406438,215.0,0
uttar pradesh,etawah,2.1054017981377413,1581810.0,148.42551928783382,970207.0,30000.0,0.02850719028875125,0.13976652727472724,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10686553704419037,386.0,0
uttar pradesh,farrukhabad,1.2466743626543784,1885204.0,148.42551928783382,970207.0,30000.0,0.0159659187986084,0.16730191103335784,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10873287438779088,377.0,0
uttar pradesh,meerut,3.938815029879623,3443689.0,148.42551928783382,970207.0,30000.0,0.05528324534742371,0.30874664150617354,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.15982098762552094,184.0,0
uttar pradesh,auraiya,2.1713061539196303,1379545.0,148.42551928783382,970207.0,30000.0,0.02946968942886362,0.12140939300068286,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10266125313172421,402.0,0
uttar pradesh,baghpat,2.5210132659591973,1303048.0,148.42551928783382,970207.0,30000.0,0.03457698151352065,0.11446669060253403,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10296849436604981,399.0,0
uttar pradesh,gautam buddha nagar,15.785797067404085,1648115.0,148.42551928783382,970207.0,30000.0,0.2283023104571916,0.14578422577936478,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.18828800973772591,117.0,0
uttar pradesh,kannauj,1.5468194181550416,1656616.0,148.42551928783382,970207.0,30000.0,0.020349382598549775,0.14655575816738867,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10529972169127515,390.0,0
uttar pradesh,sant kabir nagar,1.4064361808003412,1715183.0,148.42551928783382,970207.0,30000.0,0.018299157789627186,0.15187117251504129,0.33067456777495835,0.4903518814778871,0.7916666666666667,0.10580848535461924,388.0,0
uttarakhand,pithoragarh,0.3443784901599886,483439.0,37.86886970596169,47860.0,18000.0,0.0027883527470266094,0.04008074906437744,0.08210195423483861,0.02413508124132807,0.2916666666666667,0.0020095147314052667,526.0,1
uttarakhand,almora,0.555528958115787,622506.0,37.86886970596169,47860.0,18000.0,0.005872096475808032,0.05270216943907662,0.08210195423483861,0.02413508124132807,0.2916666666666667,0.006398367316592626,523.0,1
uttarakhand,bageshwar,0.4036316079910852,259898.0,37.86886970596169,47860.0,18000.0,0.0036537139858216906,0.019792651011060473,0.08210195423483861,0.02413508124132807,0.2916666666666667,-0.0027163652864059425,533.0,1
uttarakhand,chamoli,0.3733380358048415,391605.0,37.86886970596169,47860.0,18000.0,0.00321129198147514,0.031746093691858254,0.08210195423483861,0.02413508124132807,0.2916666666666667,9.502658205488151e-05,529.0,1
uttarakhand,champawat,0.446191004987326,259648.0,37.86886970596169,47860.0,18000.0,0.004275272038041355,0.01976996155134915,0.08210195423483861,0.02413508124132807,0.2916666666666667,-0.0024734144304459083,532.0,1
uttarakhand,rudra prayag,0.4288038005696598,1703152.5,37.86886970596169,47860.0,18000.0,0.004021340881254892,0.15077931033481293,0.08210195423483861,0.02413508124132807,0.2916666666666667,0.030177350302705453,485.0,1
mizoram,aizawl,0.3788541700258848,400309.0,1.5282708389533315,3546.0,18000.0,0.0032918522780065206,0.03253604992116774,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.019376601990441052,546.0,1
mizoram,lunglei,0.2719513948822969,161428.0,1.5282708389533315,3546.0,18000.0,0.001730592359286473,0.010855726619963892,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.025421186783230035,562.0,1
mizoram,champhai,0.2770971839050525,125745.0,1.5282708389533315,3546.0,18000.0,0.0018057439551232234,0.007617214656447092,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.026200754135774534,564.0,1
mizoram,kolasib,0.3343485186132309,83955.0,1.5282708389533315,3546.0,18000.0,0.0026418701833997786,0.0038244445711020504,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.026814496165800172,569.0,1
mizoram,mamit,0.2807275902735988,86364.0,1.5282708389533315,3546.0,18000.0,0.0018587641685298838,0.004043080204880376,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.027073079663303547,570.0,1
mizoram,saiha,0.2747654259614196,56574.0,1.5282708389533315,3546.0,18000.0,0.001771689832462129,0.0013394041856789212,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.027783828402531012,572.0,1
mizoram,serchhip,0.2911262170767316,64937.0,1.5282708389533315,3546.0,18000.0,0.0020106307521209374,0.002098411991942156,0.00039472384978756023,0.001735776765157087,0.2916666666666667,-0.02749850008310168,571.0,1
bihar,bhagalpur,2.513504267592072,3037766.0,83.26592932290261,938448.0,15000.0,0.03446731646352938,0.27190594728857326,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.1730758534540492,154.0,2
bihar,munger,1.8301547976869867,1367765.0,83.26592932290261,938448.0,15000.0,0.02448734974696474,0.12034026565908525,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.1311924463600513,294.0,2
bihar,rohtas,1.719265018262316,2959918.0,83.26592932290261,938448.0,15000.0,0.02286786168616457,0.26484063105014444,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.16666974248349603,169.0,2
bihar,saharsa,1.862451114420312,1900661.0,83.26592932290261,938448.0,15000.0,0.024959020802934072,0.16870475494838963,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.14347223710476514,250.0,2
bihar,sitamarhi,1.8332935473505547,3423574.0,83.26592932290261,938448.0,15000.0,0.02453318956766203,0.3069210475778003,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.177855977768009,134.0,2
bihar,banka,1.0784147111400442,2034763.0,83.26592932290261,938448.0,15000.0,0.013508573332185404,0.1808755626532219,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.14193476004267375,256.0,2
bihar,bhabua,1.145966303183814,1703152.5,83.26592932290261,938448.0,15000.0,0.014495129508692594,0.15077931033481293,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.13480531943367438,283.0,2
bihar,bhojpur,2.256259974000437,2728407.0,83.26592932290261,938448.0,15000.0,0.03071039617437296,0.24382919302123043,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.1645538967715509,175.0,2
bihar,buxar,2.045152202192511,1706352.0,83.26592932290261,938448.0,15000.0,0.027627276000819802,0.15106969004019846,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.14013077295687165,263.0,2
bihar,jamui,1.212159179625432,1760405.0,83.26592932290261,938448.0,15000.0,0.015461842344297455,0.1559754235033034,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.13649103286003894,275.0,2
bihar,lakhisarai,1.7099377365072514,1000912.0,83.26592932290261,938448.0,15000.0,0.022731641544683382,0.0870454802051708,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.12216646671566017,325.0,2
bihar,sheikhpura,2.601360784829502,636342.0,83.26592932290261,938448.0,15000.0,0.035750415604565704,0.053957894897340174,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.11910208001265543,336.0,2
bihar,sheohar,2.314481426195729,656246.0,83.26592932290261,938448.0,15000.0,0.03156069046841811,0.055764338921717005,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.1178778009642906,340.0,2
bihar,supaul,1.5427067959498042,2229076.0,83.26592932290261,938448.0,15000.0,0.020289319871447966,0.19851099059276847,0.18417148871058248,0.47429872647362853,0.16666666666666669,0.14905591564326542,235.0,2
jharkhand,bokaro,2.941225946681139,2062330.0,25.781575397895875,169579.0,18000.0,0.040713971080609763,0.18337748399667025,0.05492520504654564,0.08566012843939314,0.2916666666666667,0.05679735303996289,448.0,1
jharkhand,chatra,0.7273310699039581,1042886.0,25.781575397895875,169579.0,18000.0,0.008381177748263859,0.09085494973286339,0.05492520504654564,0.08566012843939314,0.2916666666666667,0.02073360214107282,500.0,1
